candidate_index,disease_local_id,disease_global_id,disease_mesh_id,disease_name,drug_local_id,drug_global_id,drugbank_id,drug_name,gene_local_id,gene_global_id,gene_entrez_id,gene_symbol,drug_gene_edge_in_ms,gene_disease_edge_in_ms,drug_disease_edge_in_ms,ms_motif
7300,63,63,D012220,Rhinitis,567,1261,DB01050,ibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7301,66,66,D001987,Bronchiectasis,567,1261,DB01050,ibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7302,75,75,D003550,Cystic Fibrosis,567,1261,DB01050,ibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7303,165,165,D012852,Sinusitis,567,1261,DB01050,ibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7304,265,265,D015179,Colorectal Neoplasms,567,1261,DB01050,ibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7305,325,325,D010195,Pancreatitis,567,1261,DB01050,ibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7306,442,442,D000437,Alcoholism,567,1261,DB01050,ibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7307,498,498,D011658,Pulmonary Fibrosis,567,1261,DB01050,ibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7308,505,505,D007248,"Infertility, Male",567,1261,DB01050,ibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7309,564,564,D007153,Immunologic Deficiency Syndromes,567,1261,DB01050,ibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7310,578,578,D008105,"Liver Cirrhosis, Biliary",567,1261,DB01050,ibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7311,25,25,D001249,Asthma,862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7312,63,63,D012220,Rhinitis,862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7313,66,66,D001987,Bronchiectasis,862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7314,75,75,D003550,Cystic Fibrosis,862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7315,165,165,D012852,Sinusitis,862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7316,265,265,D015179,Colorectal Neoplasms,862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7317,325,325,D010195,Pancreatitis,862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7318,442,442,D000437,Alcoholism,862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7319,498,498,D011658,Pulmonary Fibrosis,862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7320,505,505,D007248,"Infertility, Male",862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7321,564,564,D007153,Immunologic Deficiency Syndromes,862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7322,578,578,D008105,"Liver Cirrhosis, Biliary",862,1556,DB06774,capsaicin,373,2339,1080,CFTR,True,True,False,gene_star
7323,25,25,D001249,Asthma,879,1573,DB08820,ivacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7324,63,63,D012220,Rhinitis,879,1573,DB08820,ivacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7325,66,66,D001987,Bronchiectasis,879,1573,DB08820,ivacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7326,165,165,D012852,Sinusitis,879,1573,DB08820,ivacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7327,265,265,D015179,Colorectal Neoplasms,879,1573,DB08820,ivacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7328,325,325,D010195,Pancreatitis,879,1573,DB08820,ivacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7329,442,442,D000437,Alcoholism,879,1573,DB08820,ivacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7330,498,498,D011658,Pulmonary Fibrosis,879,1573,DB08820,ivacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7331,505,505,D007248,"Infertility, Male",879,1573,DB08820,ivacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7332,564,564,D007153,Immunologic Deficiency Syndromes,879,1573,DB08820,ivacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7333,578,578,D008105,"Liver Cirrhosis, Biliary",879,1573,DB08820,ivacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7334,25,25,D001249,Asthma,941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7335,63,63,D012220,Rhinitis,941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7336,66,66,D001987,Bronchiectasis,941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7337,75,75,D003550,Cystic Fibrosis,941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7338,165,165,D012852,Sinusitis,941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7339,265,265,D015179,Colorectal Neoplasms,941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7340,325,325,D010195,Pancreatitis,941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7341,442,442,D000437,Alcoholism,941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7342,498,498,D011658,Pulmonary Fibrosis,941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7343,505,505,D007248,"Infertility, Male",941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7344,564,564,D007153,Immunologic Deficiency Syndromes,941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7345,578,578,D008105,"Liver Cirrhosis, Biliary",941,1635,DB09213,Dexibuprofen,373,2339,1080,CFTR,True,True,False,gene_star
7346,25,25,D001249,Asthma,1146,1840,DB09280,lumacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7347,63,63,D012220,Rhinitis,1146,1840,DB09280,lumacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7348,66,66,D001987,Bronchiectasis,1146,1840,DB09280,lumacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7349,165,165,D012852,Sinusitis,1146,1840,DB09280,lumacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7350,265,265,D015179,Colorectal Neoplasms,1146,1840,DB09280,lumacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7351,325,325,D010195,Pancreatitis,1146,1840,DB09280,lumacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7352,442,442,D000437,Alcoholism,1146,1840,DB09280,lumacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7353,498,498,D011658,Pulmonary Fibrosis,1146,1840,DB09280,lumacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7354,505,505,D007248,"Infertility, Male",1146,1840,DB09280,lumacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7355,564,564,D007153,Immunologic Deficiency Syndromes,1146,1840,DB09280,lumacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7356,578,578,D008105,"Liver Cirrhosis, Biliary",1146,1840,DB09280,lumacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7357,25,25,D001249,Asthma,1245,1939,DB11712,tezacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7358,63,63,D012220,Rhinitis,1245,1939,DB11712,tezacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7359,66,66,D001987,Bronchiectasis,1245,1939,DB11712,tezacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7360,165,165,D012852,Sinusitis,1245,1939,DB11712,tezacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7361,265,265,D015179,Colorectal Neoplasms,1245,1939,DB11712,tezacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7362,325,325,D010195,Pancreatitis,1245,1939,DB11712,tezacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7363,442,442,D000437,Alcoholism,1245,1939,DB11712,tezacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7364,498,498,D011658,Pulmonary Fibrosis,1245,1939,DB11712,tezacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7365,505,505,D007248,"Infertility, Male",1245,1939,DB11712,tezacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7366,564,564,D007153,Immunologic Deficiency Syndromes,1245,1939,DB11712,tezacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7367,578,578,D008105,"Liver Cirrhosis, Biliary",1245,1939,DB11712,tezacaftor,373,2339,1080,CFTR,True,True,False,gene_star
7368,54,54,D010024,Osteoporosis,382,1076,DB00755,tretinoin,374,2340,190,NR0B1,True,True,False,gene_star
7369,247,247,D007006,Hypogonadism,382,1076,DB00755,tretinoin,374,2340,190,NR0B1,True,True,False,gene_star
7370,417,417,D003456,Cryptorchidism,382,1076,DB00755,tretinoin,374,2340,190,NR0B1,True,True,False,gene_star
7371,418,418,D011628,"Puberty, Delayed",382,1076,DB00755,tretinoin,374,2340,190,NR0B1,True,True,False,gene_star
7372,449,449,D006177,Gynecomastia,382,1076,DB00755,tretinoin,374,2340,190,NR0B1,True,True,False,gene_star
7373,500,500,D007010,Hyponatremia,382,1076,DB00755,tretinoin,374,2340,190,NR0B1,True,True,False,gene_star
7374,504,504,D011085,Polycystic Ovary Syndrome,382,1076,DB00755,tretinoin,374,2340,190,NR0B1,True,True,False,gene_star
7375,505,505,D007248,"Infertility, Male",382,1076,DB00755,tretinoin,374,2340,190,NR0B1,True,True,False,gene_star
7376,54,54,D010024,Osteoporosis,684,1378,DB01234,dexamethasone,374,2340,190,NR0B1,True,True,False,gene_star
7377,247,247,D007006,Hypogonadism,684,1378,DB01234,dexamethasone,374,2340,190,NR0B1,True,True,False,gene_star
7378,417,417,D003456,Cryptorchidism,684,1378,DB01234,dexamethasone,374,2340,190,NR0B1,True,True,False,gene_star
7379,418,418,D011628,"Puberty, Delayed",684,1378,DB01234,dexamethasone,374,2340,190,NR0B1,True,True,False,gene_star
7380,449,449,D006177,Gynecomastia,684,1378,DB01234,dexamethasone,374,2340,190,NR0B1,True,True,False,gene_star
7381,468,468,D017495,Hyperpigmentation,684,1378,DB01234,dexamethasone,374,2340,190,NR0B1,True,True,False,gene_star
7382,500,500,D007010,Hyponatremia,684,1378,DB01234,dexamethasone,374,2340,190,NR0B1,True,True,False,gene_star
7383,504,504,D011085,Polycystic Ovary Syndrome,684,1378,DB01234,dexamethasone,374,2340,190,NR0B1,True,True,False,gene_star
7384,505,505,D007248,"Infertility, Male",684,1378,DB01234,dexamethasone,374,2340,190,NR0B1,True,True,False,gene_star
7385,370,370,D004938,Esophageal Neoplasms,1043,1737,DB12010,fostamatinib,376,2342,4215,MAP3K3,True,True,False,gene_star
7386,162,162,D003866,Depressive Disorder,1043,1737,DB12010,fostamatinib,377,2343,5607,MAP2K5,True,True,False,gene_star
7387,47,47,D003424,Crohn Disease,754,1448,DB01586,ursodiol,382,2348,9971,NR1H4,True,True,False,gene_star
7388,312,312,D006528,"Carcinoma, Hepatocellular",754,1448,DB01586,ursodiol,382,2348,9971,NR1H4,True,True,False,gene_star
7389,47,47,D003424,Crohn Disease,775,1469,DB02659,cholic-acid,382,2348,9971,NR1H4,True,True,False,gene_star
7390,312,312,D006528,"Carcinoma, Hepatocellular",775,1469,DB02659,cholic-acid,382,2348,9971,NR1H4,True,True,False,gene_star
7391,47,47,D003424,Crohn Disease,778,1472,DB03619,deoxycholic-acid,382,2348,9971,NR1H4,True,True,False,gene_star
7392,312,312,D006528,"Carcinoma, Hepatocellular",778,1472,DB03619,deoxycholic-acid,382,2348,9971,NR1H4,True,True,False,gene_star
7393,47,47,D003424,Crohn Disease,863,1557,DB06777,chenodeoxycholic-acid,382,2348,9971,NR1H4,True,True,False,gene_star
7394,312,312,D006528,"Carcinoma, Hepatocellular",863,1557,DB06777,chenodeoxycholic-acid,382,2348,9971,NR1H4,True,True,False,gene_star
7395,47,47,D003424,Crohn Disease,1124,1818,DB00132,nan,382,2348,9971,NR1H4,True,True,False,gene_star
7396,312,312,D006528,"Carcinoma, Hepatocellular",1124,1818,DB00132,nan,382,2348,9971,NR1H4,True,True,False,gene_star
7397,47,47,D003424,Crohn Disease,1127,1821,DB05990,obeticholic acid,382,2348,9971,NR1H4,True,True,False,gene_star
7398,312,312,D006528,"Carcinoma, Hepatocellular",1127,1821,DB05990,obeticholic acid,382,2348,9971,NR1H4,True,True,False,gene_star
7399,266,266,D013274,Stomach Neoplasms,11,705,DB00131,Adenosine monophosphate,384,2350,5564,PRKAB1,True,True,False,gene_star
7400,266,266,D013274,Stomach Neoplasms,122,816,DB00331,metformin,384,2350,5564,PRKAB1,True,True,False,gene_star
7401,266,266,D013274,Stomach Neoplasms,496,1190,DB00945,aspirin,384,2350,5564,PRKAB1,True,True,False,gene_star
7402,266,266,D013274,Stomach Neoplasms,1043,1737,DB12010,fostamatinib,384,2350,5564,PRKAB1,True,True,False,gene_star
7403,85,85,D020521,Stroke,496,1190,DB00945,aspirin,385,2351,51422,PRKAG2,True,True,False,gene_star
7404,94,94,D006333,Heart Failure,496,1190,DB00945,aspirin,385,2351,51422,PRKAG2,True,True,False,gene_star
7405,116,116,D001281,Atrial Fibrillation,496,1190,DB00945,aspirin,385,2351,51422,PRKAG2,True,True,False,gene_star
7406,122,122,D007022,Hypotension,496,1190,DB00945,aspirin,385,2351,51422,PRKAG2,True,True,False,gene_star
7407,160,160,D011654,Pulmonary Edema,496,1190,DB00945,aspirin,385,2351,51422,PRKAG2,True,True,False,gene_star
7408,322,322,D001201,Ascites,496,1190,DB00945,aspirin,385,2351,51422,PRKAG2,True,True,False,gene_star
7409,389,389,D002312,"Cardiomyopathy, Hypertrophic",496,1190,DB00945,aspirin,385,2351,51422,PRKAG2,True,True,False,gene_star
7410,430,430,D014927,Wolff-Parkinson-White Syndrome,496,1190,DB00945,aspirin,385,2351,51422,PRKAG2,True,True,False,gene_star
7411,450,450,D009202,Cardiomyopathies,496,1190,DB00945,aspirin,385,2351,51422,PRKAG2,True,True,False,gene_star
7412,535,535,D054537,Atrioventricular Block,496,1190,DB00945,aspirin,385,2351,51422,PRKAG2,True,True,False,gene_star
7413,85,85,D020521,Stroke,1043,1737,DB12010,fostamatinib,385,2351,51422,PRKAG2,True,True,False,gene_star
7414,94,94,D006333,Heart Failure,1043,1737,DB12010,fostamatinib,385,2351,51422,PRKAG2,True,True,False,gene_star
7415,116,116,D001281,Atrial Fibrillation,1043,1737,DB12010,fostamatinib,385,2351,51422,PRKAG2,True,True,False,gene_star
7416,122,122,D007022,Hypotension,1043,1737,DB12010,fostamatinib,385,2351,51422,PRKAG2,True,True,False,gene_star
7417,160,160,D011654,Pulmonary Edema,1043,1737,DB12010,fostamatinib,385,2351,51422,PRKAG2,True,True,False,gene_star
7418,322,322,D001201,Ascites,1043,1737,DB12010,fostamatinib,385,2351,51422,PRKAG2,True,True,False,gene_star
7419,389,389,D002312,"Cardiomyopathy, Hypertrophic",1043,1737,DB12010,fostamatinib,385,2351,51422,PRKAG2,True,True,False,gene_star
7420,430,430,D014927,Wolff-Parkinson-White Syndrome,1043,1737,DB12010,fostamatinib,385,2351,51422,PRKAG2,True,True,False,gene_star
7421,450,450,D009202,Cardiomyopathies,1043,1737,DB12010,fostamatinib,385,2351,51422,PRKAG2,True,True,False,gene_star
7422,535,535,D054537,Atrioventricular Block,1043,1737,DB12010,fostamatinib,385,2351,51422,PRKAG2,True,True,False,gene_star
7423,6,6,D001943,Breast Neoplasms,704,1398,DB01262,decitabine,386,2352,1788,DNMT3A,True,True,False,gene_star
7424,47,47,D003424,Crohn Disease,704,1398,DB01262,decitabine,386,2352,1788,DNMT3A,True,True,False,gene_star
7425,83,83,D008175,Lung Neoplasms,704,1398,DB01262,decitabine,386,2352,1788,DNMT3A,True,True,False,gene_star
7426,170,170,D016410,"Lymphoma, T-Cell, Cutaneous",704,1398,DB01262,decitabine,386,2352,1788,DNMT3A,True,True,False,gene_star
7427,456,456,D015473,"Leukemia, Promyelocytic, Acute",704,1398,DB01262,decitabine,386,2352,1788,DNMT3A,True,True,False,gene_star
7428,457,457,D007948,"Leukemia, Monocytic, Acute",704,1398,DB01262,decitabine,386,2352,1788,DNMT3A,True,True,False,gene_star
7429,591,591,D016411,"Lymphoma, T-Cell, Peripheral",704,1398,DB01262,decitabine,386,2352,1788,DNMT3A,True,True,False,gene_star
7430,632,632,D006130,Growth Disorders,704,1398,DB01262,decitabine,386,2352,1788,DNMT3A,True,True,False,gene_star
7431,654,654,D012751,Sezary Syndrome,704,1398,DB01262,decitabine,386,2352,1788,DNMT3A,True,True,False,gene_star
7432,6,6,D001943,Breast Neoplasms,995,1689,DB00928,azacitidine,386,2352,1788,DNMT3A,True,True,False,gene_star
7433,47,47,D003424,Crohn Disease,995,1689,DB00928,azacitidine,386,2352,1788,DNMT3A,True,True,False,gene_star
7434,83,83,D008175,Lung Neoplasms,995,1689,DB00928,azacitidine,386,2352,1788,DNMT3A,True,True,False,gene_star
7435,170,170,D016410,"Lymphoma, T-Cell, Cutaneous",995,1689,DB00928,azacitidine,386,2352,1788,DNMT3A,True,True,False,gene_star
7436,456,456,D015473,"Leukemia, Promyelocytic, Acute",995,1689,DB00928,azacitidine,386,2352,1788,DNMT3A,True,True,False,gene_star
7437,457,457,D007948,"Leukemia, Monocytic, Acute",995,1689,DB00928,azacitidine,386,2352,1788,DNMT3A,True,True,False,gene_star
7438,591,591,D016411,"Lymphoma, T-Cell, Peripheral",995,1689,DB00928,azacitidine,386,2352,1788,DNMT3A,True,True,False,gene_star
7439,632,632,D006130,Growth Disorders,995,1689,DB00928,azacitidine,386,2352,1788,DNMT3A,True,True,False,gene_star
7440,654,654,D012751,Sezary Syndrome,995,1689,DB00928,azacitidine,386,2352,1788,DNMT3A,True,True,False,gene_star
7441,109,109,D065768,Lennox Gastaut Syndrome,1043,1737,DB12010,fostamatinib,387,2353,5602,MAPK10,True,True,False,gene_star
7442,112,112,D012640,Seizures,1043,1737,DB12010,fostamatinib,387,2353,5602,MAPK10,True,True,False,gene_star
7443,190,190,D012559,Schizophrenia,774,1468,DB02546,vorinostat,388,2354,8841,HDAC3,True,True,False,gene_star
7444,190,190,D012559,Schizophrenia,803,1497,DB05015,belinostat,388,2354,8841,HDAC3,True,True,False,gene_star
7445,190,190,D012559,Schizophrenia,817,1511,DB06176,romidepsin,388,2354,8841,HDAC3,True,True,False,gene_star
7446,2,2,D011471,Prostatic Neoplasms,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7447,8,8,D010051,Ovarian Neoplasms,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7448,15,15,D006471,Gastrointestinal Hemorrhage,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7449,35,35,D003929,Diabetic Neuropathies,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7450,44,44,D063806,Myalgia,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7451,45,45,D018771,Arthralgia,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7452,47,47,D003424,Crohn Disease,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7453,78,78,D000152,Acne Vulgaris,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7454,81,81,D050197,Atherosclerosis,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7455,83,83,D008175,Lung Neoplasms,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7456,93,93,D006973,Hypertension,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7457,129,129,D008581,Meningitis,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7458,139,139,D008881,Migraine Disorders,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7459,141,141,D005221,Fatigue,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7460,147,147,D011014,Pneumonia,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7461,172,172,D003877,"Dermatitis, Contact",647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7462,190,190,D012559,Schizophrenia,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7463,191,191,D001714,Bipolar Disorder,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7464,219,219,D008545,Melanoma,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7465,221,221,D054058,Acute Coronary Syndrome,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7466,223,223,D020246,Venous Thrombosis,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7467,262,262,D005334,Fever,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7468,263,263,D001168,Arthritis,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7469,265,265,D015179,Colorectal Neoplasms,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7470,296,296,D003324,Coronary Artery Disease,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7471,312,312,D006528,"Carcinoma, Hepatocellular",647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7472,384,384,D012130,Respiratory Hypersensitivity,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7473,412,412,D013281,"Stomatitis, Aphthous",647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7474,472,472,D009362,Neoplasm Metastasis,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
7475,487,487,D014657,Vasculitis,647,1341,DB01183,naloxone,392,2358,7099,TLR4,True,True,False,gene_star
